11.0.2_openj9,throughput gc,155.77
11.0.2_openj9,throughput gc,137.89
11.0.2_openj9,throughput gc,160.91
11.0.2_openj9,throughput gc,142.23
11.0.2_openj9,throughput gc,159.64
11.0.2_openj9,throughput gc,140.91
11.0.2_openj9,throughput gc,159.12
11.0.2_openj9,throughput gc,138.93
11.0.2_openj9,throughput gc,156.74
11.0.2_openj9,class cache,93.30
11.0.2_openj9,class cache,87.59
11.0.2_openj9,class cache,84.21
11.0.2_openj9,class cache,117.05
11.0.2_openj9,class cache,85.05
11.0.2_openj9,class cache,82.84
11.0.2_openj9,class cache,121.53
11.0.2_openj9,class cache,80.09
11.0.2_openj9,class cache,74.30
11.0.2_openj9,class cache,112.18
11.0.2_openj9,quick start,96.85
11.0.2_openj9,quick start,129.56
11.0.2_openj9,quick start,99.93
11.0.2_openj9,quick start,117.05
11.0.2_openj9,quick start,122.87
11.0.2_openj9,quick start,102.46
11.0.2_openj9,quick start,129.16
11.0.2_openj9,quick start,102.71
11.0.2_openj9,quick start,99.56
11.0.2_openj9,quick start,131.45
11.0.2_openj9,no verify,151.80
11.0.2_openj9,no verify,128.65
11.0.2_openj9,no verify,154.51
11.0.2_openj9,no verify,129.41
11.0.2_openj9,no verify,156.18
11.0.2_openj9,no verify,128.46
11.0.2_openj9,no verify,155.18
11.0.2_openj9,no verify,131.71
11.0.2_openj9,no verify,150.90
11.0.2_openj9,no verify,141.80
11.0.2_openj9,tuned,60.89
11.0.2_openj9,tuned,59.88
11.0.2_openj9,tuned,76.65
11.0.2_openj9,tuned,82.43
11.0.2_openj9,tuned,60.33
11.0.2_openj9,tuned,60.77
11.0.2_openj9,tuned,55.55
11.0.2_openj9,tuned,96.81
11.0.2_openj9,tuned,64.10
11.0.2_openj9,tuned,60.60
